"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"610",118496.46249981,331163.69682615,302606.475605236,19.9864963438461,21.8073869340836,20.6901987362403
"611",103812.761186882,282216.836640101,257691.792235699,21.1428511420927,22.6714142790645,21.828126501743
"612",106999.284843556,241136.414234363,226895.288770793,22.2702888214862,23.6862137624407,23.0710196994683
"613",104637.592937423,284321.080838242,264520.901826964,21.6326352166949,23.4620530199703,22.2075292416969
"614",111744.892289421,286843.201704993,247607.011712672,21.4953326277707,23.0083241745367,22.3431004656259
"615",109526.952170179,286411.781805423,247220.559516338,21.3443043468376,22.8678498821832,22.2111354290145
"616",124222.415248774,318307.038727497,291021.474341321,20.4552677887939,22.5796776821435,21.1658435463038
"617",111489.534704203,281822.518437239,249560.483384645,21.7257574434994,23.3655297014473,22.5545358846973
"618",125258.139802266,327575.651361679,297629.678405025,19.9047614449534,21.9075299864222,20.6988197590034
"619",112620.442710933,258330.014157365,239319.600574459,22.1810400498364,23.7115217362263,22.8102104866653
"620",115735.149995814,282120.582100887,269780.027860709,21.1193656112028,22.856319599323,21.8498441624084
